1599648950.7284842,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-70,1
1599648951.6942804,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-67,2
1599648951.8360987,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,3
1599648951.9774263,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-69,4
1599648952.09905,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,5
1599648952.2404096,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-68,6
1599648952.3818161,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,7
1599648952.5234952,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,8
1599648952.6447916,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,9
1599648952.7862191,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-68,10
1599648953.0688782,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,11
1599648953.2107294,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-70,12
1599648953.3325462,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,0
1599648953.615008,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,1
1599648953.8774915,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,2
1599648954.0194194,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-69,3
1599648954.140878,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-70,4
1599648954.282205,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-69,5
1599648954.4237204,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-72,6
1599648954.545262,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,7
1599648954.6868567,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,8
1599648954.8284073,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,9
1599648954.9499424,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,10
1599648955.2321668,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,11
1599648955.6557193,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-70,12
1599648956.6225152,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,0
1599648957.448561,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,1
