1594549507.850833,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-72,1
1594549507.992007,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-67,2
1594549508.1129,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,3
1594549508.3944037,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,4
1594549508.516142,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-67,5
1594549508.7987604,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,6
1594549508.9204836,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,7
1594549509.0618243,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-66,8
1594549509.2035325,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,9
1594549509.4660187,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,10
1594549509.6077862,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-67,11
1594549509.7496884,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-68,12
1594549509.8711214,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-79,0
1594549510.0124457,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-68,1
1594549510.5569098,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-67,2
1594549511.2216015,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-64,3
1594549511.3633437,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-65,4
1594549511.484413,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-66,5
1594549511.625848,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-78,6
1594549512.0289245,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-65,7
1594549512.291487,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-65,8
1594549512.4531715,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-68,9
1594549512.8360875,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-65,10
1594549513.118828,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,11
1594549513.2406516,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-71,12
1594549513.382039,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,0
