1594548485.413544,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-79,1
1594548486.3787153,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,2
1594548487.7483957,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,3
1594548487.8899727,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-79,4
1594548488.2932954,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,5
1594548488.5559485,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,6
1594548489.945829,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,7
1594548490.2081697,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,8
1594548490.4712138,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,9
1594548491.719533,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,10
1594548492.404785,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,11
1594548493.2106955,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,12
1594548494.982715,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,0
1594548496.4730384,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,1
1594548496.7559001,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,2
1594548497.8231626,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-77,3
1594548498.1058955,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-76,4
1594548498.791134,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-76,5
1594548499.596906,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,6
1594548500.563585,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,7
1594548501.0918474,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,8
1594548501.8976698,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,9
1594548502.4421773,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,10
1594548502.7246723,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,11
1594548502.9870322,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,12
1594548503.8134818,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,0
1594548504.2167554,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,1
1594548504.9019449,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,2
1594548505.1846101,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,3
1594548506.0105677,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-84,4
1594548507.1020768,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,5
1594548507.9083123,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,6
1594548508.1712108,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,7
1594548509.2597055,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,8
1594548510.9113662,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,9
1594548512.0219452,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,10
1594548514.3386059,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,11
1594548514.6015005,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,12
1594548515.5700011,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,0
1594548515.832176,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,1
1594548516.094694,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,2
1594548516.3772764,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,3
1594548517.324579,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,4
1594548520.2034097,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,5
1594548521.0290668,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,6
1594548521.1710076,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-76,7
1594548521.7151575,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,8
1594548521.9777403,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,9
1594548522.2613778,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,10
1594548522.785563,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,11
1594548523.8734357,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,12
1594548524.1362224,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-73,0
1594548526.330863,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-75,1
1594548526.875155,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,2
1594548527.8219836,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-77,3
1594548528.527026,015bc7e7-2a5b-4b4e-9160-53f0d1be2b63,-74,4
